model,gpu,framework,precision,gpu_count,isl,osl,concurrency,rows,output_p50_tok_s_mw,output_p10_tok_s_mw,output_p90_tok_s_mw,input_p50_tok_s_mw,total_p50_tok_s_mw,median_tpot_ms,median_ttft_ms,power_w_p50,kv_pressure_proxy_isl_x_concurrency,decode_work_proxy_osl_x_concurrency,baseline_1024_1024_output_p50_tok_s_mw,realization_vs_same_config_1024_1024
llama70b,b200,vllm,fp4,8,1024,1024,4,13,34793.884079,32793.720446,34927.835296,35134.154977,69928.039057,0.006324,0.065649,2170.0,4096.0,4096.0,34793.884079,1.0
llama70b,b200,vllm,fp4,8,1024,8192,4,11,34366.720625,32738.7061,34745.649086,4389.299685,38752.209572,0.006587,0.069314,2170.0,4096.0,32768.0,34793.884079,0.987723
llama70b,b200,vllm,fp4,8,8192,1024,4,10,30390.798699,30169.788288,30440.676554,242583.902585,273195.155648,0.007164,0.180496,2170.0,32768.0,4096.0,34793.884079,0.873452
llama70b,b200,vllm,fp4,8,1024,1024,64,13,287072.046088,262771.65751,294916.895237,287069.085539,574273.526435,0.011331,0.076857,2170.0,65536.0,65536.0,287072.046088,1.0
llama70b,b200,vllm,fp4,8,1024,8192,64,11,354344.385489,342022.229144,357894.891351,44243.106436,398587.491925,0.010012,0.075774,2170.0,65536.0,524288.0,287072.046088,1.23434
llama70b,b200,vllm,fp4,8,8192,1024,64,10,166604.779556,163430.940995,168277.64392,1325719.025986,1501738.492648,0.020384,0.303424,2170.0,524288.0,65536.0,287072.046088,0.580359
llama70b,b200,vllm,fp4,8,1024,1024,8,13,67190.279121,63402.749845,67550.156366,66689.060469,133884.265379,0.006616,0.065505,2170.0,8192.0,8192.0,67190.279121,1.0
llama70b,b200,vllm,fp4,8,1024,8192,8,11,65921.514521,62860.10689,66754.774153,8262.251252,74183.765773,0.006786,0.06698,2170.0,8192.0,65536.0,67190.279121,0.981117
llama70b,b200,vllm,fp4,8,8192,1024,8,10,53499.502789,53215.815822,55661.282865,430598.643379,475902.812226,0.00817,0.19724,2170.0,65536.0,8192.0,67190.279121,0.796239
llama70b,b200,vllm,fp8,1,1024,1024,16,13,410364.976003,401917.317242,411890.184136,414733.45053,825098.426533,0.017322,0.106284,2170.0,16384.0,16384.0,410364.976003,1.0
llama70b,b200,vllm,fp8,1,1024,8192,16,11,398424.178918,390133.912819,399437.815715,50012.113756,448410.638762,0.01796,0.110976,2170.0,16384.0,131072.0,410364.976003,0.970902
llama70b,b200,vllm,fp8,1,8192,1024,16,10,244666.806188,239481.981357,247341.92729,1960727.960854,2208056.686458,0.028429,0.690376,2170.0,131072.0,16384.0,410364.976003,0.596218
llama70b,b200,vllm,fp8,1,1024,1024,32,13,732308.887066,715588.817927,735212.906041,729992.402551,1462301.289616,0.019254,0.113145,2170.0,32768.0,32768.0,732308.887066,1.0
llama70b,b200,vllm,fp8,1,1024,8192,32,11,699992.017415,685876.444755,700186.069746,86911.167646,786903.185061,0.020593,0.118249,2170.0,32768.0,262144.0,732308.887066,0.95587
llama70b,b200,vllm,fp8,1,8192,1024,32,10,338043.100091,325065.553586,339821.761549,2688089.662159,3022889.036296,0.041876,0.70696,2170.0,262144.0,32768.0,732308.887066,0.461613
llama70b,b200,vllm,fp8,1,1024,1024,4,14,108170.383136,107029.019351,108496.538048,109203.70626,217398.631306,0.016357,0.10731,2170.0,4096.0,4096.0,108170.383136,1.0
llama70b,b200,vllm,fp8,1,1024,8192,4,11,111211.596478,108603.479969,113607.895907,14144.803927,125403.152093,0.016296,0.10542,2170.0,4096.0,32768.0,108170.383136,1.028115
llama70b,b200,vllm,fp8,1,8192,1024,4,10,94015.09175,91805.776765,95609.200692,751124.513767,845139.605517,0.018447,0.658229,2170.0,32768.0,4096.0,108170.383136,0.869139
llama70b,b200,vllm,fp8,1,1024,1024,64,13,1222385.75065,1207118.61909,1227932.268803,1226083.79279,2445322.647239,0.023009,0.121971,2170.0,65536.0,65536.0,1222385.75065,1.0
llama70b,b200,vllm,fp8,1,1024,8192,64,11,1152026.759186,1143007.739648,1159122.924993,143790.512879,1295867.73596,0.024816,0.133556,2170.0,65536.0,524288.0,1222385.75065,0.942441
llama70b,b200,vllm,fp8,1,8192,1024,64,10,374050.250533,369970.197915,380611.169229,2994377.538575,3371605.910145,0.071613,5.391587,2170.0,524288.0,65536.0,1222385.75065,0.306
llama70b,b200,vllm,fp8,1,1024,1024,8,13,219783.799193,214641.859876,220310.661129,218160.39277,437944.191963,0.016246,0.103163,2170.0,8192.0,8192.0,219783.799193,1.0
llama70b,b200,vllm,fp8,1,1024,8192,8,11,211264.003486,211231.738543,215441.459513,26477.505917,237742.707592,0.016944,0.117901,2170.0,8192.0,65536.0,219783.799193,0.961236
llama70b,b200,vllm,fp8,1,8192,1024,8,10,163146.431918,160936.57268,164033.71429,1288116.508976,1451262.940894,0.021427,0.669598,2170.0,65536.0,8192.0,219783.799193,0.742304
llama70b,b200,vllm,fp8,2,1024,1024,16,14,312246.148928,306653.23774,315391.41327,315841.188412,627816.264148,0.011237,0.08262,2170.0,16384.0,16384.0,312246.148928,1.0
llama70b,b200,vllm,fp8,2,1024,8192,16,11,314574.954641,314242.206378,314938.978967,39466.701997,354041.656638,0.011341,0.080503,2170.0,16384.0,131072.0,312246.148928,1.007458
llama70b,b200,vllm,fp8,2,8192,1024,16,10,194900.733047,194146.147814,196101.025508,1564029.59962,1758930.332667,0.017668,0.432166,2170.0,131072.0,16384.0,312246.148928,0.624189
llama70b,b200,vllm,fp8,2,1024,1024,32,14,545876.54232,537624.108711,553060.384892,541360.759191,1090026.334385,0.012549,0.084314,2170.0,32768.0,32768.0,545876.54232,1.0
llama70b,b200,vllm,fp8,2,1024,8192,32,11,561029.344439,551424.264049,562982.350655,69657.530651,630686.87509,0.012787,0.082687,2170.0,32768.0,262144.0,545876.54232,1.027759
llama70b,b200,vllm,fp8,2,8192,1024,32,10,271012.271117,269671.294528,272355.931986,2151764.947559,2423478.020528,0.025796,0.447471,2170.0,262144.0,32768.0,545876.54232,0.496472
llama70b,b200,vllm,fp8,2,1024,1024,4,14,83932.86778,82287.963544,85109.498886,84442.223756,168686.56695,0.010548,0.079602,2170.0,4096.0,4096.0,83932.86778,1.0
llama70b,b200,vllm,fp8,2,1024,8192,4,11,85817.319452,83794.171887,87745.898644,10951.027594,96768.347046,0.010551,0.088476,2170.0,4096.0,32768.0,83932.86778,1.022452
llama70b,b200,vllm,fp8,2,1024,1024,64,13,895415.811949,880738.933301,901922.99835,895819.534578,1791235.346526,0.01519,0.088088,2170.0,65536.0,65536.0,895415.811949,1.0
llama70b,b200,vllm,fp8,2,1024,8192,64,11,906797.948863,893580.764302,907958.067551,113221.938346,1020019.887209,0.015824,0.092259,2170.0,65536.0,524288.0,895415.811949,1.012712
llama70b,b200,vllm,fp8,2,8192,1024,64,10,330517.607961,327448.093369,334664.564728,2641884.88912,2979212.335296,0.043198,0.486514,2170.0,524288.0,65536.0,895415.811949,0.369122
llama70b,b200,vllm,fp8,2,1024,1024,8,14,168617.160546,165777.930467,169338.602157,167403.844608,335988.85085,0.010602,0.078131,2170.0,8192.0,8192.0,168617.160546,1.0
llama70b,b200,vllm,fp8,2,1024,8192,8,11,165769.857814,165250.855278,166079.645161,20800.737339,186546.568197,0.010793,0.080415,2170.0,8192.0,65536.0,168617.160546,0.983114
llama70b,b200,vllm,fp8,2,8192,1024,8,10,128249.375922,127655.880799,129682.708481,1009741.335906,1140837.493534,0.013607,0.417594,2170.0,65536.0,8192.0,168617.160546,0.760595
llama70b,b200,vllm,fp8,4,1024,1024,16,13,198807.688717,192994.392129,200651.028225,200610.892771,399731.752795,0.008736,0.09455,2170.0,16384.0,16384.0,198807.688717,1.0
llama70b,b200,vllm,fp8,4,1024,8192,16,11,213500.330295,207114.400098,215417.176856,26785.83844,240286.168735,0.008345,0.100696,2170.0,16384.0,131072.0,198807.688717,1.073904
llama70b,b200,vllm,fp8,4,8192,1024,16,10,138020.997303,137236.309924,141586.260187,1107583.957107,1245604.95441,0.012375,0.30577,2170.0,131072.0,16384.0,198807.688717,0.694244
llama70b,b200,vllm,fp8,4,1024,1024,32,14,330250.240182,310899.77204,334782.896122,328812.726301,659455.812492,0.010304,0.10019,2170.0,32768.0,32768.0,330250.240182,1.0
llama70b,b200,vllm,fp8,4,1024,8192,32,11,378983.346894,368866.552158,381105.667085,47035.818954,426038.005201,0.00944,0.096814,2170.0,32768.0,262144.0,330250.240182,1.147564
llama70b,b200,vllm,fp8,4,8192,1024,32,10,193749.897227,191829.943703,200039.235162,1543166.626989,1732573.272323,0.017918,0.321325,2170.0,262144.0,32768.0,330250.240182,0.586676
llama70b,b200,vllm,fp8,4,1024,1024,4,14,56761.080867,55384.992412,56958.960328,57298.456411,114077.263427,0.007763,0.095413,2170.0,4096.0,4096.0,56761.080867,1.0
llama70b,b200,vllm,fp8,4,1024,8192,4,11,57103.343784,53845.582581,57279.695983,7286.877491,64390.221275,0.007928,0.100318,2170.0,4096.0,32768.0,56761.080867,1.00603
llama70b,b200,vllm,fp8,4,8192,1024,4,10,49599.487068,47294.840404,49950.378147,396496.441842,445869.808281,0.008759,0.294927,2170.0,32768.0,4096.0,56761.080867,0.873829
llama70b,b200,vllm,fp8,4,1024,1024,64,13,517681.250258,505710.133194,523727.235176,517914.660962,1035595.91122,0.013128,0.104996,2170.0,65536.0,65536.0,517681.250258,1.0
llama70b,b200,vllm,fp8,4,1024,8192,64,11,616901.931282,603604.690479,620364.020693,77025.794463,693927.725746,0.011567,0.099263,2170.0,65536.0,524288.0,517681.250258,1.191664
llama70b,b200,vllm,fp8,4,8192,1024,64,10,240547.005063,237056.319256,245951.858757,1933032.99133,2168237.29641,0.029247,0.400632,2170.0,524288.0,65536.0,517681.250258,0.464662
llama70b,b200,vllm,fp8,4,1024,1024,8,13,108592.98944,104619.909947,108959.405994,107790.880472,216383.869912,0.008221,0.095185,2170.0,8192.0,8192.0,108592.98944,1.0
llama70b,b200,vllm,fp8,4,1024,8192,8,11,111285.469056,106958.232549,111799.113652,13947.927512,125233.396568,0.008041,0.099468,2170.0,8192.0,65536.0,108592.98944,1.024794
llama70b,b200,vllm,fp8,4,8192,1024,8,10,88835.902172,86958.086332,89925.569662,700964.133164,790236.422136,0.009839,0.293408,2170.0,65536.0,8192.0,108592.98944,0.818063
llama70b,b200,vllm,fp8,8,1024,1024,16,13,116204.142607,105413.377908,116843.170383,117750.991818,233645.317775,0.00748,0.074906,2170.0,16384.0,16384.0,116204.142607,1.0
llama70b,b200,vllm,fp8,8,1024,8192,16,11,126902.770512,120273.913834,127301.873157,15921.273301,142824.043813,0.007028,0.075265,2170.0,16384.0,131072.0,116204.142607,1.092068
llama70b,b200,vllm,fp8,8,8192,1024,16,10,86741.570897,83698.315558,87613.948479,694463.622307,782820.966182,0.009735,0.212749,2170.0,131072.0,16384.0,116204.142607,0.746459
llama70b,b200,vllm,fp8,8,1024,1024,32,14,192245.594989,169273.405549,194308.582406,191060.590893,383883.066887,0.008794,0.076016,2170.0,32768.0,32768.0,192245.594989,1.0
llama70b,b200,vllm,fp8,8,1024,8192,32,11,226006.678245,217869.286731,226680.983217,28061.040431,254067.718676,0.007901,0.076192,2170.0,32768.0,262144.0,192245.594989,1.175614
llama70b,b200,vllm,fp8,8,8192,1024,32,10,126069.884312,121840.511205,127148.480211,999673.2792,1127357.047051,0.013558,0.222083,2170.0,262144.0,32768.0,192245.594989,0.655775
llama70b,b200,vllm,fp8,8,1024,1024,4,13,34698.737158,34002.931869,34793.456444,35038.077555,69736.814713,0.006335,0.072579,2170.0,4096.0,4096.0,34698.737158,1.0
llama70b,b200,vllm,fp8,8,1024,8192,4,11,34479.592532,33138.826754,34684.768384,4399.892372,38879.484903,0.006566,0.076903,2170.0,4096.0,32768.0,34698.737158,0.993684
llama70b,b200,vllm,fp8,8,8192,1024,4,10,30073.355973,28288.944494,30157.875599,240518.967822,270341.534861,0.007217,0.208043,2170.0,32768.0,4096.0,34698.737158,0.866699
llama70b,b200,vllm,fp8,8,1024,1024,64,13,285564.580329,247990.370855,289428.96742,285615.073049,571257.915235,0.011779,0.091365,2170.0,65536.0,65536.0,285564.580329,1.0
llama70b,b200,vllm,fp8,8,1024,8192,64,11,357148.709001,341614.628679,359327.628914,44532.414856,401741.960631,0.009956,0.084256,2170.0,65536.0,524288.0,285564.580329,1.250676
llama70b,b200,vllm,fp8,8,1024,1024,8,13,68819.496166,64608.658408,69426.970749,68311.16929,137130.665456,0.006454,0.072967,2170.0,8192.0,8192.0,68819.496166,1.0
llama70b,b200,vllm,fp8,8,1024,8192,8,11,68412.572796,64709.569454,69034.83898,8574.467218,76987.040014,0.006534,0.073729,2170.0,8192.0,65536.0,68819.496166,0.994087
llama70b,b200,vllm,fp8,8,8192,1024,8,10,56285.637918,53247.244134,56470.197593,444401.134421,500686.772339,0.007753,0.212558,2170.0,65536.0,8192.0,68819.496166,0.817873
llama70b,h200,trt,fp8,1,1024,1024,128,11,1531743.726449,1523949.443985,1534694.946445,1533087.876204,3066852.44751,0.045892,1.166336,1730.0,131072.0,131072.0,1531743.726449,1.0
llama70b,h200,trt,fp8,1,1024,8192,128,10,874965.275045,869377.131897,894631.744404,109516.220835,984481.49588,0.030556,397.248176,1730.0,131072.0,1048576.0,1531743.726449,0.571222
llama70b,h200,trt,fp8,1,8192,1024,128,10,327544.32003,326572.834071,328595.114612,2629552.609119,2957096.929149,0.081267,132.75303,1730.0,1048576.0,131072.0,1531743.726449,0.213838
llama70b,h200,trt,fp8,1,1024,1024,16,12,382742.419194,380793.031999,389194.443255,386816.842223,769559.261417,0.023005,0.593259,1730.0,16384.0,16384.0,382742.419194,1.0
llama70b,h200,trt,fp8,1,1024,8192,16,10,379628.038161,377895.307685,385427.787243,48079.605473,427256.326526,0.023669,0.163135,1730.0,16384.0,131072.0,382742.419194,0.991863
llama70b,h200,trt,fp8,1,8192,1024,16,11,218124.832313,217833.950005,220330.618264,1750518.157695,1968522.015619,0.039878,1.004977,1730.0,131072.0,16384.0,382742.419194,0.5699
llama70b,h200,trt,fp8,1,1024,1024,32,13,670025.92389,668343.654367,682063.65952,667554.687994,1337932.380565,0.02602,0.727249,1730.0,32768.0,32768.0,670025.92389,1.0
llama70b,h200,trt,fp8,1,1024,8192,32,10,657743.298294,656262.144158,671040.073336,81633.010013,739408.855391,0.027414,0.177438,1730.0,32768.0,262144.0,670025.92389,0.981668
llama70b,h200,trt,fp8,1,8192,1024,32,10,291347.544891,290152.913753,297265.444748,2315983.071087,2605322.513505,0.061022,1.053295,1730.0,262144.0,32768.0,670025.92389,0.43483
llama70b,h200,trt,fp8,1,1024,1024,4,12,108115.129605,108055.963973,109785.83205,109172.454281,217287.583886,0.020123,0.543927,1730.0,4096.0,4096.0,108115.129605,1.0
llama70b,h200,trt,fp8,1,1024,8192,4,10,109414.716541,109321.183953,109651.37642,13962.25829,123376.974831,0.020773,0.150843,1730.0,4096.0,32768.0,108115.129605,1.01202
llama70b,h200,trt,fp8,1,8192,1024,4,10,89619.775231,89475.29749,89888.313677,716008.556088,805628.33132,0.024172,0.979649,1730.0,32768.0,4096.0,108115.129605,0.828929
llama70b,h200,trt,fp8,1,1024,1024,64,12,1066103.310228,1058929.107572,1097411.224841,1066583.991969,2132687.302197,0.032659,0.976493,1730.0,65536.0,65536.0,1066103.310228,1.0
llama70b,h200,trt,fp8,1,1024,8192,64,11,858891.096764,856576.80823,879097.254004,107159.148511,966131.430651,0.030721,50.728574,1730.0,65536.0,524288.0,1066103.310228,0.805636
llama70b,h200,trt,fp8,1,8192,1024,64,10,327311.460231,325694.6216,333973.406256,2625062.558513,2950312.831495,0.080833,24.556158,1730.0,524288.0,65536.0,1066103.310228,0.307017
llama70b,h200,trt,fp8,1,1024,1024,8,12,207585.098256,207457.395548,207645.285736,206044.331416,413636.894317,0.02117,0.566206,1730.0,8192.0,8192.0,207585.098256,1.0
llama70b,h200,trt,fp8,1,1024,8192,8,10,205973.991666,205771.256423,209260.200799,25815.682222,231789.673888,0.021822,0.156203,1730.0,8192.0,65536.0,207585.098256,0.992239
llama70b,h200,trt,fp8,1,8192,1024,8,12,149112.759515,148833.826572,151308.041286,1176439.406715,1326426.936558,0.029288,0.981802,1730.0,65536.0,8192.0,207585.098256,0.718321
llama70b,h200,trt,fp8,2,1024,1024,128,12,1254169.322523,1248566.601539,1262346.985243,1257199.449316,2511093.853337,0.028106,0.708021,1730.0,131072.0,131072.0,1254169.322523,1.0
llama70b,h200,trt,fp8,2,1024,8192,128,10,1219781.428732,1215735.203602,1233906.425262,152898.537501,1372457.033272,0.029678,0.158139,1730.0,131072.0,1048576.0,1254169.322523,0.972581
llama70b,h200,trt,fp8,2,8192,1024,128,11,324109.147364,323369.786327,325931.205523,2601974.761803,2926083.909167,0.111765,1.162765,1730.0,1048576.0,131072.0,1254169.322523,0.258425
llama70b,h200,trt,fp8,2,1024,1024,16,12,329923.66771,326222.85533,333921.461183,331673.039384,663359.484902,0.01334,0.349469,1730.0,16384.0,16384.0,329923.66771,1.0
llama70b,h200,trt,fp8,2,1024,8192,16,10,323770.969338,321633.545761,329531.629326,40620.851783,364391.407087,0.013875,0.097717,1730.0,16384.0,131072.0,329923.66771,0.981351
llama70b,h200,trt,fp8,2,8192,1024,16,11,187288.639784,187001.117138,190539.380732,1502944.45647,1690233.096254,0.023156,0.598415,1730.0,131072.0,16384.0,329923.66771,0.567673
llama70b,h200,trt,fp8,2,1024,1024,32,12,566535.175409,559995.184283,567184.777467,564455.213456,1131278.251905,0.015389,0.431862,1730.0,32768.0,32768.0,566535.175409,1.0
llama70b,h200,trt,fp8,2,1024,8192,32,10,569435.967612,564397.916199,569979.959713,70692.054162,640137.266503,0.015825,0.105633,1730.0,32768.0,262144.0,566535.175409,1.00512
llama70b,h200,trt,fp8,2,8192,1024,32,10,249418.987949,248855.569036,255052.004429,1980965.019038,2230384.006987,0.035549,0.654539,1730.0,262144.0,32768.0,566535.175409,0.440253
llama70b,h200,trt,fp8,2,1024,1024,4,12,90470.447237,90417.157552,90912.56282,91354.54489,181825.660895,0.012032,0.326094,1730.0,4096.0,4096.0,90470.447237,1.0
llama70b,h200,trt,fp8,2,1024,8192,4,10,92897.364666,92355.855757,93818.456024,11873.517912,104751.866885,0.012237,0.091481,1730.0,4096.0,32768.0,90470.447237,1.026826
llama70b,h200,trt,fp8,2,8192,1024,4,11,76711.312168,76310.157606,77472.715335,612557.114059,689588.946807,0.01411,0.5726,1730.0,32768.0,4096.0,90470.447237,0.847916
llama70b,h200,trt,fp8,2,1024,1024,64,12,891775.090151,887028.19137,901770.105535,894107.534996,1783952.261412,0.019531,0.591383,1730.0,65536.0,65536.0,891775.090151,1.0
llama70b,h200,trt,fp8,2,1024,8192,64,10,883843.253629,881069.645613,900475.721372,110355.836706,994199.090335,0.020309,0.123215,1730.0,65536.0,524288.0,891775.090151,0.991106
llama70b,h200,trt,fp8,2,8192,1024,64,10,294844.289287,293683.899589,302477.86058,2362816.671811,2657660.961097,0.061155,0.788348,1730.0,524288.0,65536.0,891775.090151,0.330626
llama70b,h200,trt,fp8,2,1024,1024,8,11,181191.66729,176235.086485,183807.039541,179853.316977,361044.984266,0.012108,0.329887,1730.0,8192.0,8192.0,181191.66729,1.0
llama70b,h200,trt,fp8,2,1024,8192,8,10,174414.893899,174210.203768,175300.397237,21860.233126,196275.127024,0.012877,0.093467,1730.0,8192.0,65536.0,181191.66729,0.962599
llama70b,h200,trt,fp8,2,8192,1024,8,10,127396.60092,126949.590527,127618.355636,1006693.443027,1133251.665624,0.017113,0.58638,1730.0,65536.0,8192.0,181191.66729,0.703104
llama70b,h200,trt,fp8,4,1024,1024,128,12,896716.095972,895445.326238,897634.920169,899252.588536,1795402.132986,0.019679,0.462548,1730.0,131072.0,131072.0,896716.095972,1.0
llama70b,h200,trt,fp8,4,1024,8192,128,10,926430.128674,922852.647209,927005.599892,115982.579651,1042388.018037,0.019514,0.100216,1730.0,131072.0,1048576.0,896716.095972,1.033136
llama70b,h200,trt,fp8,4,8192,1024,128,10,263893.760399,262463.218659,265458.911257,2116015.87391,2382454.467313,0.068576,0.729257,1730.0,1048576.0,131072.0,896716.095972,0.294289
llama70b,h200,trt,fp8,4,1024,1024,16,12,245280.087859,244754.823062,246089.968513,247865.268797,493171.26555,0.008977,0.235301,1730.0,16384.0,16384.0,245280.087859,1.0
llama70b,h200,trt,fp8,4,1024,8192,16,10,238605.143445,236705.035945,239207.433478,29930.018744,268540.641973,0.009414,0.069024,1730.0,16384.0,131072.0,245280.087859,0.972786
llama70b,h200,trt,fp8,4,8192,1024,16,10,144278.687796,143781.410095,145622.187583,1155907.242524,1302079.044822,0.015052,0.382171,1730.0,131072.0,16384.0,245280.087859,0.58822
llama70b,h200,trt,fp8,4,1024,1024,32,13,405686.958883,404426.891788,407014.818739,404464.421067,810090.623824,0.010768,0.297439,1730.0,32768.0,32768.0,405686.958883,1.0
llama70b,h200,trt,fp8,4,1024,8192,32,10,408198.243465,407595.238525,409025.728758,50699.466175,458880.229956,0.011046,0.073386,1730.0,32768.0,262144.0,405686.958883,1.00619
llama70b,h200,trt,fp8,4,8192,1024,32,10,194533.293845,193800.766224,195243.017061,1545045.360478,1739578.654323,0.022773,0.405416,1730.0,262144.0,32768.0,405686.958883,0.479516
llama70b,h200,trt,fp8,4,1024,1024,4,11,68659.29958,68544.270511,68825.475885,69330.761307,137990.060887,0.007901,0.220445,1730.0,4096.0,4096.0,68659.29958,1.0
llama70b,h200,trt,fp8,4,1024,8192,4,10,70179.403065,69942.154673,70321.144277,8955.495049,79134.898114,0.008092,0.065673,1730.0,4096.0,32768.0,68659.29958,1.02214
llama70b,h200,trt,fp8,4,8192,1024,4,11,58297.801197,58201.888735,58406.086898,466095.51681,524062.464744,0.009285,0.371999,1730.0,32768.0,4096.0,68659.29958,0.849088
llama70b,h200,trt,fp8,4,1024,1024,64,12,630429.231395,629344.872845,630999.369669,630880.558384,1261142.708995,0.013854,0.385549,1730.0,65536.0,65536.0,630429.231395,1.0
llama70b,h200,trt,fp8,4,1024,8192,64,10,650187.611957,650079.704221,650850.573466,81181.813221,731369.425179,0.013805,0.08216,1730.0,65536.0,524288.0,630429.231395,1.031341
llama70b,h200,trt,fp8,4,8192,1024,64,11,236326.009528,234953.591968,237199.222621,1893864.17029,2130190.179817,0.038071,0.5579,1730.0,524288.0,65536.0,630429.231395,0.374865
llama70b,h200,trt,fp8,4,1024,1024,8,11,132813.367792,132746.757526,132949.906025,131832.357931,264645.725724,0.008262,0.226477,1730.0,8192.0,8192.0,132813.367792,1.0
llama70b,h200,trt,fp8,4,8192,1024,8,10,98593.578302,98062.037983,98960.237111,776427.780944,877035.462666,0.01108,0.3831,1730.0,65536.0,8192.0,132813.367792,0.742347
llama70b,h200,trt,fp8,8,1024,1024,128,11,412537.676025,411592.63585,412879.888481,413576.646282,825981.630974,0.02198,0.106625,1730.0,131072.0,131072.0,412537.676025,1.0
llama70b,h200,trt,fp8,8,1024,8192,128,10,435164.441685,434896.136569,435498.351836,54467.950277,489632.391961,0.020914,0.090099,1730.0,131072.0,1048576.0,412537.676025,1.054848
llama70b,h200,trt,fp8,8,8192,1024,128,10,175620.645723,175335.460144,175790.155624,1409896.917568,1585517.563291,0.051571,0.493411,1730.0,1048576.0,131072.0,412537.676025,0.425708
llama70b,h200,trt,fp8,8,1024,1024,16,12,145071.189742,144787.78234,145448.075165,146615.521822,291686.711565,0.007726,0.056568,1730.0,16384.0,16384.0,145071.189742,1.0
llama70b,h200,trt,fp8,8,1024,8192,16,10,145364.544549,145282.731201,145505.979288,18239.441865,163602.039544,0.007731,0.063677,1730.0,16384.0,131072.0,145071.189742,1.002022
llama70b,h200,trt,fp8,8,8192,1024,16,11,95232.854745,95135.731428,95442.411017,764308.594501,859452.677565,0.011419,0.270028,1730.0,131072.0,16384.0,145071.189742,0.656456
llama70b,h200,trt,fp8,8,1024,1024,32,13,238551.664064,238146.928445,238983.112779,237949.143999,476348.726832,0.009368,0.059534,1730.0,32768.0,32768.0,238551.664064,1.0
llama70b,h200,trt,fp8,8,1024,8192,32,11,237886.725851,237819.220397,238323.889731,29540.047519,267422.795687,0.009502,0.061496,1730.0,32768.0,262144.0,238551.664064,0.997213
llama70b,h200,trt,fp8,8,8192,1024,32,10,129861.5343,129520.982514,129962.86961,1031519.953198,1161263.188527,0.017076,0.284592,1730.0,262144.0,32768.0,238551.664064,0.544375
llama70b,h200,trt,fp8,8,1024,1024,4,13,43971.295272,43870.20434,44091.16417,44401.317746,88372.613018,0.006269,0.059278,1730.0,4096.0,4096.0,43971.295272,1.0
llama70b,h200,trt,fp8,8,1024,8192,4,10,44211.670355,44150.67807,44292.723535,5641.789153,49853.459507,0.006429,0.062763,1730.0,4096.0,32768.0,43971.295272,1.005467
llama70b,h200,trt,fp8,8,8192,1024,4,11,37713.963612,37605.938153,37753.594994,301376.811423,339026.040778,0.007204,0.257568,1730.0,32768.0,4096.0,43971.295272,0.857695
llama70b,h200,trt,fp8,8,1024,1024,64,13,328620.560023,327817.294879,328884.159177,328609.642083,657389.287583,0.013679,0.073129,1730.0,65536.0,65536.0,328620.560023,1.0
llama70b,h200,trt,fp8,8,1024,8192,64,10,339754.098563,339601.013892,339899.371176,42421.376943,382175.475506,0.013293,0.071277,1730.0,65536.0,524288.0,328620.560023,1.03388
llama70b,h200,trt,fp8,8,8192,1024,64,11,156396.702449,156199.098331,156826.724088,1252943.423607,1409725.152045,0.028813,0.373894,1730.0,524288.0,65536.0,328620.560023,0.475919
llama70b,h200,trt,fp8,8,1024,1024,8,11,82618.711785,82511.598097,82966.309384,82016.932586,164627.170459,0.006768,0.060784,1730.0,8192.0,8192.0,82618.711785,1.0
llama70b,h200,trt,fp8,8,1024,8192,8,10,82225.679437,81973.917779,82374.536474,10306.803013,92531.407814,0.006833,0.061101,1730.0,8192.0,65536.0,82618.711785,0.995243
llama70b,h200,trt,fp8,8,8192,1024,8,10,64418.692835,64252.617461,64461.363645,508652.052157,573034.056054,0.008513,0.263089,1730.0,65536.0,8192.0,82618.711785,0.779711
llama70b,h200,vllm,fp8,1,1024,1024,16,12,359985.138751,359413.563636,363593.227288,363586.261915,723802.441553,0.024938,0.18024,1730.0,16384.0,16384.0,359985.138751,1.0
llama70b,h200,vllm,fp8,1,1024,8192,16,10,326050.785065,325492.850702,326532.760675,40906.925267,366957.249424,0.027829,0.189869,1730.0,16384.0,131072.0,359985.138751,0.905734
llama70b,h200,vllm,fp8,1,8192,1024,16,11,182725.245721,182108.410184,185605.98779,1464299.675357,1649049.607041,0.04814,1.166469,1730.0,131072.0,16384.0,359985.138751,0.507591
llama70b,h200,vllm,fp8,1,1024,1024,32,12,536592.333588,535830.958398,538249.44814,534894.951713,1071487.285301,0.033402,0.196706,1730.0,32768.0,32768.0,536592.333588,1.0
llama70b,h200,vllm,fp8,1,1024,8192,32,10,476879.041734,476526.540448,477422.129356,59224.226226,536088.451715,0.038003,0.221017,1730.0,32768.0,262144.0,536592.333588,0.888718
llama70b,h200,vllm,fp8,1,8192,1024,32,11,229650.911579,227530.088693,230335.292785,1825327.428345,2053611.573794,0.077581,1.242782,1730.0,262144.0,32768.0,536592.333588,0.42798
llama70b,h200,vllm,fp8,1,1024,1024,4,12,103204.001691,103093.805379,104295.125298,104213.297412,207417.299103,0.021494,0.173479,1730.0,4096.0,4096.0,103204.001691,1.0
llama70b,h200,vllm,fp8,1,1024,8192,4,10,102880.821295,102850.566966,103118.588821,13129.141363,116009.298391,0.022082,0.179166,1730.0,4096.0,32768.0,103204.001691,0.996869
