group,left_ticker,left_company,right_ticker,right_company,observations,start_date,end_date,pearson_corr,beta_left_to_right,same_direction_share
Server Networking,AAOI,Applied Optoelectronics,CRDO,Credo Technology,53,2022-02-28,2026-06-15,0.3329393338829599,0.4811751124945521,0.5849056603773585
Server Networking,CRDO,Credo Technology,NOK,Nokia,53,2022-02-28,2026-06-15,0.3308581066186816,0.6606476560864509,0.5849056603773585
Server Networking,FN,Fabrinet,SMTC,Semtech,77,2020-02-28,2026-06-15,0.3289689512843123,0.1887803475478725,0.6493506493506493
Server Networking,AAOI,Applied Optoelectronics,ANET,Arista Networks,77,2020-02-28,2026-06-15,0.3224666929640002,0.8300107586591735,0.6623376623376623
Server Networking,2345.TW,Accton Technology,AVGO,Broadcom,77,2020-02-28,2026-06-15,0.32184580849004085,0.35019380858782245,0.5454545454545454
Server Networking,CSCO,Cisco,LITE,Lumentum,77,2020-02-28,2026-06-15,0.31969977948729106,0.16615024857297084,0.7402597402597403
Server Networking,AAOI,Applied Optoelectronics,NOK,Nokia,77,2020-02-28,2026-06-15,0.30610971863655523,0.7839443850501034,0.6103896103896104
Server Networking,300308.SZ,Zhongji Innolight,AVGO,Broadcom,77,2020-02-28,2026-06-15,0.3037095482530351,0.5650900515408311,0.6363636363636364
Server Networking,AAOI,Applied Optoelectronics,CSCO,Cisco,77,2020-02-28,2026-06-15,0.2993882874740312,1.1795050309613835,0.6493506493506493
Server Networking,300308.SZ,Zhongji Innolight,COHR,Coherent Corp,77,2020-02-28,2026-06-15,0.29657019625621217,0.39797650096722414,0.6753246753246753
Server Networking,AVGO,Broadcom,LITE,Lumentum,77,2020-02-28,2026-06-15,0.29415346335429166,0.21199923161371753,0.5974025974025974
Server Networking,NOK,Nokia,SMTC,Semtech,77,2020-02-28,2026-06-15,0.29136885245093214,0.18123746749589417,0.5324675324675324
Server Networking,AAOI,Applied Optoelectronics,ALAB,Astera Labs,27,2024-04-30,2026-06-15,0.29095697750173016,0.3637023176044146,0.5185185185185185
Server Networking,ALAB,Astera Labs,COHR,Coherent Corp,27,2024-04-30,2026-06-15,0.28017673098269363,0.5488692253974076,0.5555555555555556
Server Networking,2345.TW,Accton Technology,LITE,Lumentum,77,2020-02-28,2026-06-15,0.2757392093105119,0.2162317447453174,0.5974025974025974
Server Networking,2345.TW,Accton Technology,NOK,Nokia,77,2020-02-28,2026-06-15,0.2740676336896665,0.26882098141153704,0.5714285714285714
Server Networking,2345.TW,Accton Technology,CSCO,Cisco,77,2020-02-28,2026-06-15,0.264705471589002,0.39941575027043663,0.5194805194805194
Server Networking,2345.TW,Accton Technology,COHR,Coherent Corp,77,2020-02-28,2026-06-15,0.26410762757617273,0.2072584562654769,0.5454545454545454
Server Networking,LITE,Lumentum,NOK,Nokia,77,2020-02-28,2026-06-15,0.26328420215300763,0.32931331171887307,0.5974025974025974
Server Networking,ANET,Arista Networks,LITE,Lumentum,77,2020-02-28,2026-06-15,0.24332476866439906,0.19355799346849328,0.6753246753246753
Server Networking,300308.SZ,Zhongji Innolight,LITE,Lumentum,77,2020-02-28,2026-06-15,0.24051620555905964,0.3225253685467702,0.7012987012987013
Server Networking,ANET,Arista Networks,SMTC,Semtech,77,2020-02-28,2026-06-15,0.23502820500334323,0.14545683143246205,0.5844155844155844
Server Networking,300308.SZ,Zhongji Innolight,MTSI,MACOM Technology,77,2020-02-28,2026-06-15,0.23125371957135948,0.3430260481147316,0.6623376623376623
Server Networking,300308.SZ,Zhongji Innolight,SMTC,Semtech,77,2020-02-28,2026-06-15,0.2253345249797484,0.23509133455568418,0.5844155844155844
Server Networking,2345.TW,Accton Technology,SMTC,Semtech,77,2020-02-28,2026-06-15,0.21762733747938642,0.13277726616838395,0.5064935064935064
Server Networking,AAOI,Applied Optoelectronics,AVGO,Broadcom,77,2020-02-28,2026-06-15,0.21517318455331066,0.6112958914953674,0.5844155844155844
Server Networking,300308.SZ,Zhongji Innolight,ANET,Arista Networks,77,2020-02-28,2026-06-15,0.21307228508051093,0.3591879079873746,0.5844155844155844
Server Networking,2345.TW,Accton Technology,300308.SZ,Zhongji Innolight,77,2020-02-28,2026-06-15,0.19171062307904607,0.11211083027778496,0.4805194805194805
Server Networking,300308.SZ,Zhongji Innolight,CSCO,Cisco,77,2020-02-28,2026-06-15,0.18797619407710617,0.4850245597179791,0.5974025974025974
Server Networking,300308.SZ,Zhongji Innolight,AAOI,Applied Optoelectronics,77,2020-02-28,2026-06-15,0.16729916842234424,0.1095694971544534,0.6103896103896104
Server Networking,300308.SZ,Zhongji Innolight,NOK,Nokia,77,2020-02-28,2026-06-15,0.16479401928164028,0.27640472840807295,0.5064935064935064
Server Networking,300308.SZ,Zhongji Innolight,CRDO,Credo Technology,53,2022-02-28,2026-06-15,0.16098538063490203,0.149184994719683,0.5849056603773585
Server Networking,ALAB,Astera Labs,NOK,Nokia,27,2024-04-30,2026-06-15,0.08856184219619839,0.17059914222847514,0.48148148148148145
Server Networking,ALAB,Astera Labs,LITE,Lumentum,27,2024-04-30,2026-06-15,0.07620970759799553,0.11459380234111174,0.48148148148148145
Server Networking,ALAB,Astera Labs,FN,Fabrinet,27,2024-04-30,2026-06-15,0.055154792558626604,0.12969348728673383,0.4444444444444444
Server Networking,300308.SZ,Zhongji Innolight,FN,Fabrinet,77,2020-02-28,2026-06-15,0.01406376685954032,0.02556870136799529,0.5974025974025974
Server OEM/EMS/ODM,2382.TW,Quanta Computer,3231.TW,Wistron,77,2020-02-28,2026-06-15,0.74806571923595,0.6698231656817702,0.7272727272727273
Server OEM/EMS/ODM,2356.TW,Inventec,3231.TW,Wistron,77,2020-02-28,2026-06-15,0.7035862566169316,0.6203059397548484,0.6883116883116883
Server OEM/EMS/ODM,2356.TW,Inventec,2382.TW,Quanta Computer,77,2020-02-28,2026-06-15,0.6764502620501468,0.6660457344921155,0.7402597402597403
Server OEM/EMS/ODM,000938.SZ,Unisplendour,000977.SZ,Inspur Electronic Information,77,2020-02-28,2026-06-15,0.6565136469878411,0.631948050343645,0.7402597402597403
Server OEM/EMS/ODM,2324.TW,Compal Electronics,2357.TW,ASUSTeK Computer,77,2020-02-28,2026-06-15,0.6407212069993122,0.5768755805230583,0.7532467532467533
Server OEM/EMS/ODM,2376.TW,GIGABYTE,2382.TW,Quanta Computer,77,2020-02-28,2026-06-15,0.6361403713149141,0.7921312160774886,0.6753246753246753
Server OEM/EMS/ODM,FLEX,Flex Ltd,HPE,Hewlett Packard Enterprise,77,2020-02-28,2026-06-15,0.6315748537035506,0.6858403940368241,0.6363636363636364
Server OEM/EMS/ODM,DELL,Dell Technologies,HPE,Hewlett Packard Enterprise,77,2020-02-28,2026-06-15,0.6140933285349908,0.740739264498528,0.6363636363636364
Server OEM/EMS/ODM,0992.HK,Lenovo,2357.TW,ASUSTeK Computer,77,2020-02-28,2026-06-15,0.6041183715789749,0.9900968744001106,0.6883116883116883
Server OEM/EMS/ODM,2324.TW,Compal Electronics,2356.TW,Inventec,77,2020-02-28,2026-06-15,0.5976544571354845,0.4573126554951022,0.7142857142857143
Server OEM/EMS/ODM,0992.HK,Lenovo,HPE,Hewlett Packard Enterprise,77,2020-02-28,2026-06-15,0.5961155660692066,0.7742360596034831,0.7662337662337663
Server OEM/EMS/ODM,2376.TW,GIGABYTE,3231.TW,Wistron,77,2020-02-28,2026-06-15,0.5955312638086107,0.6640016308317005,0.6883116883116883
Server OEM/EMS/ODM,0992.HK,Lenovo,DELL,Dell Technologies,77,2020-02-28,2026-06-15,0.5742259785709468,0.6182936436757076,0.5844155844155844
Server OEM/EMS/ODM,FLEX,Flex Ltd,PSTG,Pure Storage,77,2020-02-28,2026-06-15,0.5741430688164786,0.4966188807256088,0.6623376623376623
Server OEM/EMS/ODM,0992.HK,Lenovo,2324.TW,Compal Electronics,77,2020-02-28,2026-06-15,0.5713405834765779,1.0400103558429208,0.7402597402597403
Server OEM/EMS/ODM,2356.TW,Inventec,2376.TW,GIGABYTE,77,2020-02-28,2026-06-15,0.5703491098616364,0.4509877857679009,0.6493506493506493
Server OEM/EMS/ODM,FLEX,Flex Ltd,SANM,Sanmina,77,2020-02-28,2026-06-15,0.5643872148998277,0.587900713050062,0.7402597402597403
Server OEM/EMS/ODM,CLS,Celestica,PSTG,Pure Storage,77,2020-02-28,2026-06-15,0.5483788175239015,0.7353674140848264,0.6883116883116883
Server OEM/EMS/ODM,2376.TW,GIGABYTE,SMCI,Super Micro Computer,77,2020-02-28,2026-06-15,0.542292538052906,0.30223186857371975,0.7012987012987013
Server OEM/EMS/ODM,CLS,Celestica,FLEX,Flex Ltd,77,2020-02-28,2026-06-15,0.5341941976987458,0.8281705381475296,0.6753246753246753
Server OEM/EMS/ODM,2317.TW,Hon Hai Precision Industry (Foxconn),HPE,Hewlett Packard Enterprise,77,2020-02-28,2026-06-15,0.5339257137490886,0.48475950961792663,0.7012987012987013
Server OEM/EMS/ODM,2357.TW,ASUSTeK Computer,2376.TW,GIGABYTE,77,2020-02-28,2026-06-15,0.525456104446383,0.3531103556971918,0.7142857142857143
Server OEM/EMS/ODM,2357.TW,ASUSTeK Computer,DELL,Dell Technologies,77,2020-02-28,2026-06-15,0.5231163160682385,0.3436802414246106,0.7402597402597403
Server OEM/EMS/ODM,DELL,Dell Technologies,FLEX,Flex Ltd,77,2020-02-28,2026-06-15,0.5206169037205488,0.5782971095128698,0.6623376623376623
Server OEM/EMS/ODM,3231.TW,Wistron,SMCI,Super Micro Computer,77,2020-02-28,2026-06-15,0.5179755759931006,0.2589114931753994,0.7532467532467533
Server OEM/EMS/ODM,2356.TW,Inventec,SMCI,Super Micro Computer,77,2020-02-28,2026-06-15,0.5057281087851616,0.22286800844270654,0.7532467532467533
Server OEM/EMS/ODM,0992.HK,Lenovo,2317.TW,Hon Hai Precision Industry (Foxconn),77,2020-02-28,2026-06-15,0.500799440070855,0.71640938423532,0.7532467532467533
Server OEM/EMS/ODM,CLS,Celestica,SANM,Sanmina,77,2020-02-28,2026-06-15,0.4917847300892712,0.7941864438067885,0.6233766233766234
Server OEM/EMS/ODM,2317.TW,Hon Hai Precision Industry (Foxconn),DELL,Dell Technologies,77,2020-02-28,2026-06-15,0.49157082664158713,0.3699990548417546,0.5974025974025974
Server OEM/EMS/ODM,0992.HK,Lenovo,FLEX,Flex Ltd,77,2020-02-28,2026-06-15,0.49131544117665626,0.5876315639207752,0.5584415584415584
Server OEM/EMS/ODM,0992.HK,Lenovo,2356.TW,Inventec,77,2020-02-28,2026-06-15,0.4821059027699034,0.6715032146089245,0.6623376623376623
Server OEM/EMS/ODM,CLS,Celestica,HPE,Hewlett Packard Enterprise,77,2020-02-28,2026-06-15,0.47833997450134064,0.8052959523547134,0.7662337662337663
Server OEM/EMS/ODM,2324.TW,Compal Electronics,2376.TW,GIGABYTE,77,2020-02-28,2026-06-15,0.4743924380881444,0.2870283714219848,0.7012987012987013
Server OEM/EMS/ODM,3231.TW,Wistron,CLS,Celestica,77,2020-02-28,2026-06-15,0.46893382115943544,0.29460587905987323,0.6883116883116883
Server OEM/EMS/ODM,2356.TW,Inventec,2357.TW,ASUSTeK Computer,77,2020-02-28,2026-06-15,0.46722733277818046,0.5497664591549366,0.6363636363636364
Server OEM/EMS/ODM,2324.TW,Compal Electronics,2382.TW,Quanta Computer,77,2020-02-28,2026-06-15,0.46719557100344516,0.3519897008941656,0.6623376623376623
Server OEM/EMS/ODM,HPE,Hewlett Packard Enterprise,SANM,Sanmina,77,2020-02-28,2026-06-15,0.46428884935566567,0.4453657785776555,0.6363636363636364
Server OEM/EMS/ODM,2376.TW,GIGABYTE,6669.TW,Wiwynn,77,2020-02-28,2026-06-15,0.4589723823985989,0.44380488975269233,0.6623376623376623
Server OEM/EMS/ODM,DELL,Dell Technologies,SMCI,Super Micro Computer,77,2020-02-28,2026-06-15,0.45677072430100274,0.2603889811910299,0.6493506493506493
Server OEM/EMS/ODM,3231.TW,Wistron,6669.TW,Wiwynn,77,2020-02-28,2026-06-15,0.45343437762369526,0.3932379220023428,0.6363636363636364
Server OEM/EMS/ODM,2324.TW,Compal Electronics,FLEX,Flex Ltd,77,2020-02-28,2026-06-15,0.452622497273613,0.29739814035361833,0.6363636363636364
Server OEM/EMS/ODM,2376.TW,GIGABYTE,DELL,Dell Technologies,77,2020-02-28,2026-06-15,0.4497138772323102,0.4396616399091305,0.6363636363636364
Server OEM/EMS/ODM,2357.TW,ASUSTeK Computer,HPE,Hewlett Packard Enterprise,77,2020-02-28,2026-06-15,0.44769166459373416,0.3547858529301823,0.6363636363636364
Server OEM/EMS/ODM,2324.TW,Compal Electronics,3231.TW,Wistron,77,2020-02-28,2026-06-15,0.4454091023402485,0.30047665608090496,0.7532467532467533
Server OEM/EMS/ODM,2317.TW,Hon Hai Precision Industry (Foxconn),2324.TW,Compal Electronics,77,2020-02-28,2026-06-15,0.4439981340250738,0.564971191634343,0.7012987012987013
Server OEM/EMS/ODM,2376.TW,GIGABYTE,FLEX,Flex Ltd,77,2020-02-28,2026-06-15,0.43955482121681844,0.47734028803498973,0.6103896103896104
Server OEM/EMS/ODM,2382.TW,Quanta Computer,6669.TW,Wiwynn,77,2020-02-28,2026-06-15,0.437962361870414,0.3400933564448452,0.6623376623376623
Server OEM/EMS/ODM,2356.TW,Inventec,DELL,Dell Technologies,77,2020-02-28,2026-06-15,0.4347532464294284,0.33608500164567606,0.6883116883116883
Server OEM/EMS/ODM,2324.TW,Compal Electronics,HPE,Hewlett Packard Enterprise,77,2020-02-28,2026-06-15,0.4257207161485101,0.3037561825779809,0.7142857142857143
Server OEM/EMS/ODM,3706.TW,MiTAC Holdings,CLS,Celestica,77,2020-02-28,2026-06-15,0.42321983135664687,0.2870984888881373,0.6493506493506493
Server OEM/EMS/ODM,FLEX,Flex Ltd,SMCI,Super Micro Computer,77,2020-02-28,2026-06-15,0.42108775444372143,0.21610469223070297,0.5974025974025974
Server OEM/EMS/ODM,2317.TW,Hon Hai Precision Industry (Foxconn),2356.TW,Inventec,77,2020-02-28,2026-06-15,0.41949917503898526,0.4084504010954864,0.6753246753246753
Server OEM/EMS/ODM,2356.TW,Inventec,6669.TW,Wiwynn,77,2020-02-28,2026-06-15,0.419298903370671,0.3205924331555501,0.6623376623376623
Server OEM/EMS/ODM,2382.TW,Quanta Computer,CLS,Celestica,77,2020-02-28,2026-06-15,0.41782234080650527,0.23504007688565215,0.6883116883116883
Server OEM/EMS/ODM,2382.TW,Quanta Computer,SMCI,Super Micro Computer,77,2020-02-28,2026-06-15,0.41306226150211217,0.1848749101574223,0.6883116883116883
Server OEM/EMS/ODM,6701.T,NEC,PSTG,Pure Storage,77,2020-02-28,2026-06-15,0.41219267592987546,0.27904777372965084,0.7012987012987013
Server OEM/EMS/ODM,2324.TW,Compal Electronics,DELL,Dell Technologies,77,2020-02-28,2026-06-15,0.40882111157414064,0.24182582060621613,0.6233766233766234
Server OEM/EMS/ODM,2356.TW,Inventec,HPE,Hewlett Packard Enterprise,77,2020-02-28,2026-06-15,0.4050452885984198,0.37769468182292565,0.6363636363636364
Server OEM/EMS/ODM,2357.TW,ASUSTeK Computer,2382.TW,Quanta Computer,77,2020-02-28,2026-06-15,0.4040738328076486,0.3381262670033758,0.6363636363636364
Server OEM/EMS/ODM,SANM,Sanmina,SMCI,Super Micro Computer,77,2020-02-28,2026-06-15,0.40361549702660243,0.19885320621628463,0.6753246753246753
Server OEM/EMS/ODM,2317.TW,Hon Hai Precision Industry (Foxconn),FLEX,Flex Ltd,77,2020-02-28,2026-06-15,0.4027000356565372,0.3366890083813507,0.6883116883116883
Server OEM/EMS/ODM,2376.TW,GIGABYTE,HPE,Hewlett Packard Enterprise,77,2020-02-28,2026-06-15,0.39635824500205047,0.4674134118287988,0.6623376623376623
Server OEM/EMS/ODM,000938.SZ,Unisplendour,002475.SZ,Luxshare Precision,77,2020-02-28,2026-06-15,0.39295122128203264,0.34256371180623457,0.6233766233766234
Server OEM/EMS/ODM,2317.TW,Hon Hai Precision Industry (Foxconn),2382.TW,Quanta Computer,77,2020-02-28,2026-06-15,0.38695507147173736,0.3709684202868652,0.6363636363636364
Server OEM/EMS/ODM,3231.TW,Wistron,3706.TW,MiTAC Holdings,77,2020-02-28,2026-06-15,0.3861581515799597,0.3576268872519943,0.6623376623376623
Server OEM/EMS/ODM,2317.TW,Hon Hai Precision Industry (Foxconn),6669.TW,Wiwynn,77,2020-02-28,2026-06-15,0.38599421237172815,0.28735486198103694,0.6363636363636364
Server OEM/EMS/ODM,2357.TW,ASUSTeK Computer,FLEX,Flex Ltd,77,2020-02-28,2026-06-15,0.385630005060015,0.28142318480119755,0.5844155844155844
Server OEM/EMS/ODM,DELL,Dell Technologies,SANM,Sanmina,77,2020-02-28,2026-06-15,0.38398388461818395,0.44429617500156526,0.5584415584415584
Server OEM/EMS/ODM,2356.TW,Inventec,FLEX,Flex Ltd,77,2020-02-28,2026-06-15,0.3836606111721991,0.3294475400174744,0.5324675324675324
Server OEM/EMS/ODM,3706.TW,MiTAC Holdings,HPE,Hewlett Packard Enterprise,77,2020-02-28,2026-06-15,0.37059816672530993,0.42324029033202354,0.6363636363636364
Server OEM/EMS/ODM,2356.TW,Inventec,3706.TW,MiTAC Holdings,77,2020-02-28,2026-06-15,0.37009580904001455,0.3021813902880287,0.6753246753246753
Server OEM/EMS/ODM,6669.TW,Wiwynn,PSTG,Pure Storage,77,2020-02-28,2026-06-15,0.36674603109803716,0.3562690016502178,0.6623376623376623
Server OEM/EMS/ODM,2317.TW,Hon Hai Precision Industry (Foxconn),SMCI,Super Micro Computer,77,2020-02-28,2026-06-15,0.36430494339642977,0.15631617505136186,0.6753246753246753
Server OEM/EMS/ODM,2357.TW,ASUSTeK Computer,3231.TW,Wistron,77,2020-02-28,2026-06-15,0.3640611396915483,0.2727802462915427,0.7142857142857143
Server OEM/EMS/ODM,2382.TW,Quanta Computer,3706.TW,MiTAC Holdings,77,2020-02-28,2026-06-15,0.36365620419900496,0.3015618279293599,0.6753246753246753
Server OEM/EMS/ODM,2324.TW,Compal Electronics,SMCI,Super Micro Computer,77,2020-02-28,2026-06-15,0.3584979421674648,0.12088721263112041,0.6363636363636364
Server OEM/EMS/ODM,002475.SZ,Luxshare Precision,0992.HK,Lenovo,77,2020-02-28,2026-06-15,0.35768641360888837,0.3591872322507896,0.6363636363636364
Server OEM/EMS/ODM,PSTG,Pure Storage,SANM,Sanmina,77,2020-02-28,2026-06-15,0.3564145405797211,0.4292191922523516,0.6883116883116883
Server OEM/EMS/ODM,2382.TW,Quanta Computer,6701.T,NEC,77,2020-02-28,2026-06-15,0.35520260131623227,0.3957963816652779,0.6233766233766234
Server OEM/EMS/ODM,6669.TW,Wiwynn,CLS,Celestica,77,2020-02-28,2026-06-15,0.3547763628560315,0.25700618833256333,0.5844155844155844
Server OEM/EMS/ODM,2317.TW,Hon Hai Precision Industry (Foxconn),3231.TW,Wistron,77,2020-02-28,2026-06-15,0.3539227158504483,0.3038122253303034,0.6363636363636364
Server OEM/EMS/ODM,6669.TW,Wiwynn,SMCI,Super Micro Computer,77,2020-02-28,2026-06-15,0.3535787386855317,0.20379205122600388,0.6363636363636364
Server OEM/EMS/ODM,2376.TW,GIGABYTE,SANM,Sanmina,77,2020-02-28,2026-06-15,0.35267630698395586,0.39894970402519403,0.6363636363636364
Server OEM/EMS/ODM,HPE,Hewlett Packard Enterprise,PSTG,Pure Storage,77,2020-02-28,2026-06-15,0.3521849625281025,0.28052765352087794,0.6623376623376623
Server OEM/EMS/ODM,6669.TW,Wiwynn,SANM,Sanmina,77,2020-02-28,2026-06-15,0.35139000211337174,0.41107941907606965,0.6233766233766234
Server OEM/EMS/ODM,2382.TW,Quanta Computer,HPE,Hewlett Packard Enterprise,77,2020-02-28,2026-06-15,0.3512107209883325,0.33261119874902023,0.6493506493506493
Server OEM/EMS/ODM,0992.HK,Lenovo,2376.TW,GIGABYTE,77,2020-02-28,2026-06-15,0.345785035607819,0.38083412213805967,0.7402597402597403
Server OEM/EMS/ODM,2317.TW,Hon Hai Precision Industry (Foxconn),CLS,Celestica,77,2020-02-28,2026-06-15,0.3449828417855206,0.18604763587177828,0.5974025974025974
Server OEM/EMS/ODM,3231.TW,Wistron,HPE,Hewlett Packard Enterprise,77,2020-02-28,2026-06-15,0.3412010492731072,0.36087687283256054,0.6623376623376623
Server OEM/EMS/ODM,3706.TW,MiTAC Holdings,FLEX,Flex Ltd,77,2020-02-28,2026-06-15,0.3410113593317803,0.35863638876292164,0.6103896103896104
Server OEM/EMS/ODM,2376.TW,GIGABYTE,3706.TW,MiTAC Holdings,77,2020-02-28,2026-06-15,0.3405587350519862,0.3516588568868354,0.7272727272727273
Server OEM/EMS/ODM,3231.TW,Wistron,FLEX,Flex Ltd,77,2020-02-28,2026-06-15,0.3404480116037374,0.3315898777372844,0.5844155844155844
Server OEM/EMS/ODM,6701.T,NEC,SMCI,Super Micro Computer,77,2020-02-28,2026-06-15,0.3384099197977708,0.13592829222972952,0.6363636363636364
Server OEM/EMS/ODM,2317.TW,Hon Hai Precision Industry (Foxconn),PSTG,Pure Storage,77,2020-02-28,2026-06-15,0.33574908580371604,0.2428092401061309,0.6363636363636364
Server OEM/EMS/ODM,6701.T,NEC,CLS,Celestica,77,2020-02-28,2026-06-15,0.33469037388611317,0.16896540841798555,0.6233766233766234
Server OEM/EMS/ODM,0992.HK,Lenovo,SANM,Sanmina,77,2020-02-28,2026-06-15,0.3299988373449495,0.4111345092237569,0.6363636363636364
Server OEM/EMS/ODM,PSTG,Pure Storage,SMCI,Super Micro Computer,77,2020-02-28,2026-06-15,0.3299312087085962,0.19575455766662067,0.6493506493506493
Server OEM/EMS/ODM,CLS,Celestica,SMCI,Super Micro Computer,77,2020-02-28,2026-06-15,0.327795520072771,0.26080457691900133,0.6363636363636364
Server OEM/EMS/ODM,2317.TW,Hon Hai Precision Industry (Foxconn),3706.TW,MiTAC Holdings,77,2020-02-28,2026-06-15,0.3248563607727329,0.25825761639106665,0.6493506493506493
Server OEM/EMS/ODM,CLS,Celestica,DELL,Dell Technologies,77,2020-02-28,2026-06-15,0.32449874161053954,0.45289848760301515,0.7012987012987013
Server OEM/EMS/ODM,6669.TW,Wiwynn,DELL,Dell Technologies,77,2020-02-28,2026-06-15,0.3241891396932159,0.3277745418039601,0.5844155844155844
Server OEM/EMS/ODM,2317.TW,Hon Hai Precision Industry (Foxconn),SANM,Sanmina,77,2020-02-28,2026-06-15,0.32381453285794076,0.2820138427918812,0.6363636363636364
Server OEM/EMS/ODM,HPE,Hewlett Packard Enterprise,SMCI,Super Micro Computer,77,2020-02-28,2026-06-15,0.3194965082345517,0.15099392370691858,0.6233766233766234
Server OEM/EMS/ODM,2376.TW,GIGABYTE,CLS,Celestica,77,2020-02-28,2026-06-15,0.31936372664409457,0.2237072299609116,0.5844155844155844
Server OEM/EMS/ODM,3706.TW,MiTAC Holdings,PSTG,Pure Storage,77,2020-02-28,2026-06-15,0.3144214490182237,0.2860228779789777,0.5844155844155844
Server OEM/EMS/ODM,2356.TW,Inventec,SANM,Sanmina,77,2020-02-28,2026-06-15,0.3140006742512375,0.2808642447982438,0.6363636363636364
Server OEM/EMS/ODM,002475.SZ,Luxshare Precision,2317.TW,Hon Hai Precision Industry (Foxconn),77,2020-02-28,2026-06-15,0.31213167121341956,0.4483877257478204,0.5324675324675324
Server OEM/EMS/ODM,6701.T,NEC,SANM,Sanmina,77,2020-02-28,2026-06-15,0.3081260122157705,0.2512062115594234,0.6233766233766234
Server OEM/EMS/ODM,2382.TW,Quanta Computer,DELL,Dell Technologies,77,2020-02-28,2026-06-15,0.2991858035133935,0.23489788062679795,0.6493506493506493
Server OEM/EMS/ODM,3231.TW,Wistron,DELL,Dell Technologies,77,2020-02-28,2026-06-15,0.29638482577731795,0.25988048641592076,0.6623376623376623
Server OEM/EMS/ODM,6669.TW,Wiwynn,FLEX,Flex Ltd,77,2020-02-28,2026-06-15,0.2945550974669002,0.3308080403005842,0.5324675324675324
Server OEM/EMS/ODM,2317.TW,Hon Hai Precision Industry (Foxconn),2357.TW,ASUSTeK Computer,77,2020-02-28,2026-06-15,0.2927423552873327,0.3353851102000033,0.6493506493506493
Server OEM/EMS/ODM,2382.TW,Quanta Computer,PSTG,Pure Storage,77,2020-02-28,2026-06-15,0.2906037504758996,0.21921748359617993,0.6493506493506493
Server OEM/EMS/ODM,2324.TW,Compal Electronics,CLS,Celestica,77,2020-02-28,2026-06-15,0.2863827163235307,0.12137473816181547,0.6753246753246753
Server OEM/EMS/ODM,2376.TW,GIGABYTE,PSTG,Pure Storage,77,2020-02-28,2026-06-15,0.2850729357327573,0.2677775301864333,0.6103896103896104
Server OEM/EMS/ODM,0992.HK,Lenovo,SMCI,Super Micro Computer,77,2020-02-28,2026-06-15,0.2846887541144977,0.1747457405016455,0.7012987012987013
Server OEM/EMS/ODM,3706.TW,MiTAC Holdings,SANM,Sanmina,77,2020-02-28,2026-06-15,0.282933307901691,0.30995339945803296,0.6363636363636364
Server OEM/EMS/ODM,002475.SZ,Luxshare Precision,HPE,Hewlett Packard Enterprise,77,2020-02-28,2026-06-15,0.2823286982385803,0.36822765671549074,0.6103896103896104
Server OEM/EMS/ODM,6669.TW,Wiwynn,HPE,Hewlett Packard Enterprise,77,2020-02-28,2026-06-15,0.27972974239343557,0.34115079615205196,0.5844155844155844
Server OEM/EMS/ODM,2356.TW,Inventec,CLS,Celestica,77,2020-02-28,2026-06-15,0.2793042943662354,0.1547020461107019,0.6233766233766234
Server OEM/EMS/ODM,2357.TW,ASUSTeK Computer,CLS,Celestica,77,2020-02-28,2026-06-15,0.2785249159642688,0.13110899767800469,0.6883116883116883
Server OEM/EMS/ODM,000977.SZ,Inspur Electronic Information,002475.SZ,Luxshare Precision,77,2020-02-28,2026-06-15,0.2756814941399527,0.24967364789550212,0.5974025974025974
Server OEM/EMS/ODM,002475.SZ,Luxshare Precision,FLEX,Flex Ltd,77,2020-02-28,2026-06-15,0.2741122504675891,0.3292240807089268,0.5844155844155844
Server OEM/EMS/ODM,2357.TW,ASUSTeK Computer,6669.TW,Wiwynn,77,2020-02-28,2026-06-15,0.271594918363357,0.17648231081262747,0.5844155844155844
Server OEM/EMS/ODM,3706.TW,MiTAC Holdings,6669.TW,Wiwynn,77,2020-02-28,2026-06-15,0.2687557483609497,0.25167133642529566,0.5584415584415584
Server OEM/EMS/ODM,2357.TW,ASUSTeK Computer,SMCI,Super Micro Computer,77,2020-02-28,2026-06-15,0.2642748973104762,0.09897751660183872,0.5974025974025974
Server OEM/EMS/ODM,3706.TW,MiTAC Holdings,SMCI,Super Micro Computer,77,2020-02-28,2026-06-15,0.26322878131836425,0.1420726446275115,0.7012987012987013
Server OEM/EMS/ODM,2376.TW,GIGABYTE,6701.T,NEC,77,2020-02-28,2026-06-15,0.2576384160729135,0.357478949137284,0.5974025974025974
Server OEM/EMS/ODM,0992.HK,Lenovo,6669.TW,Wiwynn,77,2020-02-28,2026-06-15,0.25723672461425995,0.2739480158752788,0.6103896103896104
Server OEM/EMS/ODM,DELL,Dell Technologies,PSTG,Pure Storage,77,2020-02-28,2026-06-15,0.25715969103434,0.2470806598129462,0.5584415584415584
Server OEM/EMS/ODM,2317.TW,Hon Hai Precision Industry (Foxconn),6701.T,NEC,77,2020-02-28,2026-06-15,0.2557737993899236,0.2732298441660403,0.7012987012987013
Server OEM/EMS/ODM,002475.SZ,Luxshare Precision,CLS,Celestica,77,2020-02-28,2026-06-15,0.255690844834524,0.19808779444979283,0.5454545454545454
Server OEM/EMS/ODM,2324.TW,Compal Electronics,3706.TW,MiTAC Holdings,77,2020-02-28,2026-06-15,0.24345189002693743,0.15210018968946115,0.6233766233766234
